CustomerID,InvoiceDate,InvoiceNo,Quantity,UnitPrice
CUST_0214,2023-12-19,INV_001266,36,169.17
CUST_0399,2023-02-11,INV_001267,32,485.21
CUST_0428,2022-06-07,INV_001268,46,49.46
CUST_0283,2022-08-17,INV_001269,38,469.05
CUST_0715,2022-08-02,INV_001270,1,640.45
CUST_0363,2023-10-30,INV_001271,7,460.42
CUST_0470,2023-11-06,INV_001272,42,171.92
CUST_0466,2022-10-07,INV_001273,45,125.55
CUST_0100,2022-09-18,INV_001274,34,186.44
CUST_0687,2022-10-09,INV_001275,34,206.18
CUST_0935,2022-07-09,INV_001276,14,478.17
CUST_0490,2022-12-30,INV_001277,7,6.96
CUST_0876,2023-01-02,INV_001278,20,180.31
CUST_0872,2023-04-16,INV_001279,7,274.34
CUST_0058,2023-06-05,INV_001280,18,97.83
CUST_0793,2023-08-13,INV_001281,19,147.15
CUST_0539,2023-09-08,INV_001282,4,311.69
CUST_0213,2023-09-27,INV_001283,33,239.13
CUST_0022,2022-04-15,INV_001284,48,490.8
CUST_0619,2022-08-09,INV_001285,2,598.44
CUST_0225,2023-12-15,INV_001286,8,185.46
CUST_0623,2022-01-06,INV_001287,40,256.9
CUST_0257,2022-08-23,INV_001288,40,55.74
CUST_0776,2023-07-23,INV_001289,9,197.77
CUST_0199,2023-04-08,INV_001290,20,150.43
CUST_0702,2022-06-01,INV_001291,22,224.11
CUST_0235,2023-11-06,INV_001292,38,254.44
CUST_0348,2023-06-30,INV_001293,44,444.88
CUST_0878,2022-11-04,INV_001294,29,467.04
CUST_0989,2022-07-24,INV_001295,21,344.08
CUST_0115,2022-05-01,INV_001296,20,45.33
CUST_0522,2023-01-04,INV_001297,11,31.09
CUST_0177,2022-08-05,INV_001298,36,125.35
CUST_0999,2022-12-26,INV_001299,4,1497.23
CUST_0803,2022-06-29,INV_001300,43,413.5
CUST_0647,2022-01-22,INV_001301,33,499.67
CUST_0103,2023-01-31,INV_001302,39,1952.63
CUST_0232,2023-04-02,INV_001303,45,108.48
CUST_0345,2023-10-26,INV_001304,2,230.46
CUST_0284,2023-10-17,INV_001305,15,458.39
CUST_0357,2023-12-14,INV_001306,32,814.02
CUST_0333,2022-03-26,INV_001307,37,1834.75
CUST_0389,2023-10-15,INV_001308,25,446.57
CUST_0839,2023-02-26,INV_001309,45,417.43
CUST_0598,2023-01-17,INV_001310,27,74.55
CUST_0204,2022-08-26,INV_001311,48,459.78
CUST_0381,2023-07-30,INV_001312,29,480.31
CUST_0208,2023-06-15,INV_001313,8,258.48
CUST_0617,2023-09-04,INV_001314,44,98.81
CUST_0079,2023-08-08,INV_001315,48,458.13
CUST_0402,2022-08-12,INV_001316,44,33.83
CUST_0230,2022-07-01,INV_001317,5,1650.27
CUST_0096,2022-03-27,INV_001318,10,260.02
CUST_0604,2023-08-05,INV_001319,5,477.44
CUST_0221,2023-03-14,INV_001320,8,21.08
CUST_0039,2022-10-20,INV_001321,11,218.34
CUST_0635,2022-02-23,INV_001322,50,1145.51
CUST_0318,2022-01-23,INV_001323,7,362.01
CUST_0934,2022-07-31,INV_001324,44,442.18
CUST_0827,2023-01-29,INV_001325,18,181.52
CUST_0830,2022-11-11,INV_001326,23,227.3
CUST_0838,2023-01-14,INV_001327,47,1275.7
CUST_0744,2022-07-23,INV_001328,19,183.1
CUST_0320,2022-03-24,INV_001329,66,475.5
CUST_0944,2023-11-14,INV_001330,49,37.57
CUST_0839,2022-05-09,INV_001331,21,189.06
CUST_0537,2023-10-01,INV_001332,29,44.63
CUST_0890,2022-01-11,INV_001333,35,386.88
CUST_0441,2023-10-15,INV_001334,42,809.96
CUST_0353,2023-01-31,INV_001335,11,120.29
CUST_0909,2023-06-27,INV_001336,15,369.92
CUST_0196,2022-01-29,INV_001337,16,454.34
CUST_0405,2023-09-28,INV_001338,38,429.89
CUST_0297,2023-05-25,INV_001339,6,42.33
CUST_0615,2022-11-22,INV_001340,43,305.45
CUST_0698,2022-11-22,INV_001341,37,261.92
CUST_0969,2022-06-02,INV_001342,1,76.5
CUST_0092,2022-05-19,INV_001343,13,150.83
CUST_0707,2023-04-11,INV_001344,31,31.2
CUST_0605,2023-10-19,INV_001345,25,339.85
CUST_0772,2023-11-07,INV_001346,21,196.3
CUST_0601,2023-10-28,INV_001347,20,88.86
CUST_0849,2022-05-29,INV_001348,66,191.23
CUST_0520,2022-12-10,INV_001349,19,1609.34
CUST_0636,2022-07-21,INV_001350,46,360.91
CUST_0901,2023-12-31,INV_001351,14,195.09
CUST_0319,2023-01-04,INV_001352,48,543.69
CUST_0684,2023-04-22,INV_001353,40,300.21
CUST_0852,2023-03-24,INV_001354,34,68.89
CUST_0454,2022-12-22,INV_001355,43,47.94
CUST_0249,2022-05-14,INV_001356,50,103.84
CUST_0125,2022-03-20,INV_001357,24,206.15
CUST_0246,2022-04-16,INV_001358,46,404.88
CUST_0779,2022-09-25,INV_001359,39,409.81
CUST_0799,2022-05-21,INV_001360,24,306.8
CUST_0253,2023-12-01,INV_001361,15,249.83
CUST_0323,2022-02-25,INV_001362,15,363.57
CUST_0422,2022-02-26,INV_001363,7,221.82
CUST_0617,2023-08-23,INV_001364,20,129.34
CUST_0934,2023-08-29,INV_001365,11,182.71
CUST_0467,2022-08-01,INV_001366,23,41.06
CUST_0396,2023-02-08,INV_001367,30,324.95
CUST_0292,2023-03-29,INV_001368,31,305.7
CUST_0717,2023-10-26,INV_001369,2,329.44
CUST_0497,2023-08-10,INV_001370,43,267.14
CUST_0566,2022-10-22,INV_001371,29,41.0
CUST_0187,2023-12-17,INV_001372,30,243.73
CUST_0026,2023-01-06,INV_001373,42,287.75
CUST_0743,2022-11-04,INV_001374,22,409.89
CUST_0585,2022-12-06,INV_001375,36,172.92
CUST_0905,2022-04-15,INV_001376,18,429.23
CUST_0713,2023-10-08,INV_001377,47,149.14
CUST_0897,2023-01-06,INV_001378,19,22.4
CUST_0192,2023-12-31,INV_001379,8,480.96
CUST_0798,2022-08-27,INV_001380,18,211.23
CUST_0504,2023-10-06,INV_001381,13,505.75
CUST_0856,2023-12-07,INV_001382,19,321.45
CUST_0999,2023-09-29,INV_001383,42,41.67
CUST_0783,2023-03-17,INV_001384,22,295.74
CUST_0568,2022-08-24,INV_001385,41,458.01
CUST_0009,2022-03-01,INV_001386,33,86.21
CUST_0287,2022-06-18,INV_001387,14,307.31
CUST_0520,2023-10-28,INV_001388,21,319.87
CUST_0470,2023-12-17,INV_001389,40,12.44
CUST_0639,2023-06-06,INV_001390,18,278.4
CUST_0783,2022-07-07,INV_001391,10,470.9
CUST_0110,2023-06-29,INV_001392,10,202.25
CUST_0513,2022-05-13,INV_001393,49,499.11
CUST_0621,2023-09-11,INV_001394,34,59.72
CUST_0810,2022-04-09,INV_001395,31,479.17
CUST_0520,2023-12-18,INV_001396,5,31.98
CUST_0971,2022-01-20,INV_001397,2,121.61
CUST_0054,2023-01-22,INV_001398,23,466.4
CUST_0586,2022-10-05,INV_001399,2,261.21
CUST_0912,2023-12-17,INV_001400,122,633.51
CUST_0053,2023-06-04,INV_001401,5,186.49
CUST_0379,2022-05-19,INV_001402,20,297.72
CUST_0178,2022-12-20,INV_001403,9,419.54
CUST_0759,2022-03-09,INV_001404,6,117.25
CUST_0880,2022-12-25,INV_001405,49,256.54
CUST_0976,2023-02-18,INV_001406,125,40.59
CUST_0790,2022-12-11,INV_001407,76,104.31
CUST_0047,2023-06-09,INV_001408,2,479.2
CUST_0419,2023-11-12,INV_001409,21,167.66
CUST_0827,2022-10-24,INV_001410,38,385.54
CUST_0156,2023-02-25,INV_001411,41,270.15
CUST_0382,2022-05-18,INV_001412,14,182.32
CUST_0464,2023-11-06,INV_001413,41,1895.01
CUST_0239,2022-09-27,INV_001414,31,6.81
CUST_0128,2022-07-29,INV_001415,19,316.29
CUST_0003,2022-08-24,INV_001416,17,401.58
CUST_0521,2023-12-03,INV_001417,12,800.85
CUST_0291,2022-02-22,INV_001418,11,337.8
CUST_0684,2022-02-16,INV_001419,48,109.09
CUST_0852,2023-05-23,INV_001420,13,194.21
CUST_0841,2022-03-18,INV_001421,26,51.29
CUST_0476,2022-10-02,INV_001422,49,162.04
CUST_0245,2023-08-01,INV_001423,22,298.53
CUST_0142,2023-01-03,INV_001424,32,441.71
CUST_0446,2023-10-15,INV_001425,47,377.6
CUST_0224,2022-02-12,INV_001426,3,444.33
CUST_0334,2023-04-09,INV_001427,49,478.21
CUST_0307,2022-09-03,INV_001428,12,152.58
CUST_0510,2023-12-19,INV_001429,45,238.05
CUST_0746,2023-07-12,INV_001430,46,275.57
CUST_0587,2022-06-06,INV_001431,25,70.57
CUST_0851,2022-03-07,INV_001432,33,1752.44
CUST_0866,2022-12-09,INV_001433,25,187.65
CUST_0628,2022-11-13,INV_001434,22,84.02
CUST_0292,2023-12-23,INV_001435,18,1018.43
CUST_0623,2022-11-17,INV_001436,27,187.51
CUST_0083,2022-02-26,INV_001437,15,5.12
CUST_0076,2022-06-07,INV_001438,3,87.55
CUST_0922,2023-10-04,INV_001439,21,451.76
CUST_0923,2022-02-21,INV_001440,36,480.0
CUST_0393,2023-10-15,INV_001441,45,367.69
CUST_0196,2023-02-21,INV_001442,41,294.96
CUST_0365,2022-12-30,INV_001443,18,730.53
CUST_0575,2023-06-21,INV_001444,25,13.9
CUST_0306,2023-12-03,INV_001445,35,15.07
CUST_0257,2022-07-28,INV_001446,8,154.83
CUST_0147,2022-10-06,INV_001447,30,402.31
CUST_0014,2022-09-14,INV_001448,25,1280.35
CUST_0172,2023-04-09,INV_001449,24,172.22
CUST_0072,2023-02-22,INV_001450,10,185.7
CUST_0988,2023-06-19,INV_001451,42,33.85
CUST_0575,2022-12-12,INV_001452,23,206.38
CUST_0781,2022-07-13,INV_001453,24,264.46
CUST_0726,2022-01-15,INV_001454,27,462.0
CUST_0028,2023-07-31,INV_001455,44,163.45
CUST_0989,2022-07-29,INV_001456,39,9.54
CUST_0053,2023-01-10,INV_001457,20,245.59
CUST_0105,2022-09-23,INV_001458,39,109.96
CUST_0067,2022-10-26,INV_001459,37,1706.56
CUST_0393,2023-01-16,INV_001460,45,269.35
CUST_0920,2023-03-11,INV_001461,30,39.55
CUST_0569,2023-07-28,INV_001462,18,233.13
CUST_0838,2022-01-30,INV_001463,32,459.29
CUST_0365,2022-09-26,INV_001464,35,388.46
CUST_0180,2023-04-25,INV_001465,15,113.43
CUST_0365,2022-12-19,INV_001466,19,481.37
CUST_0118,2023-04-27,INV_001467,14,162.63
CUST_0390,2022-09-01,INV_001468,20,208.41
CUST_0604,2023-09-29,INV_001469,9,313.98
CUST_0699,2023-12-11,INV_001470,24,1726.78
CUST_0051,2022-05-29,INV_001471,19,481.13
CUST_0238,2023-01-11,INV_001472,36,120.64
CUST_0044,2023-07-27,INV_001473,4,461.5
CUST_0111,2022-03-30,INV_001474,26,669.58
CUST_0146,2023-11-25,INV_001475,48,273.17
CUST_0809,2023-11-08,INV_001476,8,368.48
CUST_0943,2022-12-25,INV_001477,14,940.02
CUST_0261,2022-07-18,INV_001478,39,89.53
CUST_0560,2022-04-19,INV_001479,38,56.24
CUST_0325,2022-09-01,INV_001480,47,867.07
CUST_0907,2023-01-15,INV_001481,22,429.94
CUST_0746,2023-09-17,INV_001482,18,41.21
CUST_0615,2022-05-04,INV_001483,31,75.7
CUST_0886,2023-03-18,INV_001484,2,453.26
CUST_0711,2022-12-22,INV_001485,27,32.72
CUST_0167,2022-07-26,INV_001486,4,457.6
CUST_0306,2023-01-30,INV_001487,17,26.72
CUST_0240,2023-06-17,INV_001488,11,409.42
CUST_0198,2022-07-24,INV_001489,31,99.79
CUST_0882,2023-10-02,INV_001490,5,66.03
CUST_0064,2023-07-14,INV_001491,17,51.81
CUST_0257,2023-07-31,INV_001492,38,56.76
CUST_0988,2023-02-21,INV_001493,41,274.72
CUST_0328,2023-03-09,INV_001494,1,481.12
CUST_0902,2023-08-24,INV_001495,1,489.24
CUST_0049,2023-10-21,INV_001496,29,1702.43
CUST_0145,2023-01-01,INV_001497,17,40.63
CUST_0434,2023-10-05,INV_001498,50,20.45
CUST_0046,2022-06-19,INV_001499,16,7.67
CUST_0792,2023-09-29,INV_001500,130,224.15
CUST_0088,2023-12-14,INV_001501,17,204.32
CUST_0783,2023-08-29,INV_001502,22,370.38
CUST_0219,2022-01-12,INV_001503,32,98.25
CUST_0739,2022-06-30,INV_001504,21,29.64
CUST_0987,2023-04-18,INV_001505,48,415.7
CUST_0631,2023-01-18,INV_001506,11,230.2
CUST_0406,2022-04-27,INV_001507,27,25.89
CUST_0644,2022-12-02,INV_001508,26,341.0
CUST_0081,2023-11-16,INV_001509,28,272.6
CUST_0421,2022-11-18,INV_001510,38,428.54
CUST_0459,2022-07-08,INV_001511,2,152.54
CUST_0638,2022-06-19,INV_001512,17,266.02
CUST_0653,2022-10-02,INV_001513,19,91.52
CUST_0850,2023-07-27,INV_001514,50,145.03
CUST_0462,2022-03-21,INV_001515,7,17.23
CUST_0126,2023-05-09,INV_001516,28,407.24
CUST_0849,2022-05-03,INV_001517,43,37.47
CUST_0607,2022-01-23,INV_001518,5,259.02
CUST_0771,2022-08-04,INV_001519,17,219.72
CUST_0557,2022-09-14,INV_001520,21,432.66
CUST_0067,2023-09-17,INV_001521,10,224.71
CUST_0068,2023-05-21,INV_001522,4,368.44
CUST_0586,2023-11-18,INV_001523,23,232.75
CUST_0501,2022-07-05,INV_001524,44,262.63
CUST_0467,2022-10-12,INV_001525,36,321.44
CUST_0388,2022-08-29,INV_001526,27,1658.13
CUST_0471,2022-08-21,INV_001527,21,101.58
CUST_0282,2022-02-10,INV_001528,38,436.31
CUST_0759,2023-03-27,INV_001529,19,1768.33
CUST_0881,2022-05-22,INV_001530,33,419.13
CUST_0055,2022-11-03,INV_001531,33,171.4
CUST_0671,2022-03-21,INV_001532,48,251.1
CUST_0650,2023-04-17,INV_001533,31,52.07
CUST_0564,2023-03-09,INV_001534,23,128.56
CUST_0994,2022-09-05,INV_001535,117,467.0
CUST_0703,2023-04-15,INV_001536,23,431.25
CUST_0312,2022-11-05,INV_001537,5,476.57
CUST_0463,2022-05-12,INV_001538,33,397.23
CUST_0634,2022-02-08,INV_001539,26,97.04
CUST_0528,2023-11-16,INV_001540,26,411.19
CUST_0500,2022-02-11,INV_001541,42,165.68
CUST_0218,2023-10-11,INV_001542,16,180.65
CUST_0387,2022-08-14,INV_001543,24,216.62
CUST_0624,2023-10-01,INV_001544,25,252.6
CUST_0416,2023-03-24,INV_001545,39,414.24
CUST_0997,2023-06-05,INV_001546,33,297.5
CUST_0490,2023-05-05,INV_001547,67,130.03
CUST_0350,2022-03-25,INV_001548,18,332.68
CUST_0264,2023-02-25,INV_001549,33,120.36
CUST_0640,2023-04-17,INV_001550,37,361.71
CUST_0951,2023-01-16,INV_001551,24,141.02
CUST_0700,2022-12-08,INV_001552,20,354.83
CUST_0592,2022-07-11,INV_001553,4,358.62
CUST_0848,2022-02-28,INV_001554,48,361.45
CUST_0009,2023-04-02,INV_001555,44,211.64
CUST_0914,2023-09-29,INV_001556,1,472.28
CUST_0517,2023-03-19,INV_001557,49,495.16
CUST_0445,2022-05-16,INV_001558,25,155.76
CUST_0979,2022-12-04,INV_001559,31,980.27
CUST_0953,2022-08-19,INV_001560,16,403.84
CUST_0846,2023-03-13,INV_001561,25,239.08
CUST_0912,2023-06-25,INV_001562,17,1942.45
CUST_0269,2023-11-27,INV_001563,41,176.91
CUST_0214,2023-07-16,INV_001564,9,451.08
CUST_0039,2023-09-04,INV_001565,34,419.75
CUST_0835,2022-01-23,INV_001566,50,32.88
CUST_0566,2022-05-18,INV_001567,16,181.11
CUST_0229,2022-11-13,INV_001568,17,104.08
CUST_0201,2022-09-15,INV_001569,50,41.26
CUST_0845,2023-10-10,INV_001570,17,59.54
CUST_0095,2022-05-05,INV_001571,7,421.7
CUST_0069,2022-03-22,INV_001572,6,323.19
CUST_0834,2022-09-23,INV_001573,15,91.43
CUST_0047,2023-09-14,INV_001574,170,467.46
CUST_0353,2022-06-06,INV_001575,1,469.09
CUST_0455,2022-06-12,INV_001576,3,385.2
CUST_0331,2023-03-03,INV_001577,38,286.91
CUST_0732,2022-05-27,INV_001578,43,1517.18
CUST_0627,2022-12-31,INV_001579,36,357.08
CUST_0517,2023-04-30,INV_001580,23,29.33
CUST_0339,2023-11-18,INV_001581,30,421.19
CUST_0053,2022-03-18,INV_001582,46,40.83
CUST_0165,2022-10-06,INV_001583,26,321.69
CUST_0947,2022-11-02,INV_001584,1,375.38
CUST_0989,2023-03-26,INV_001585,48,355.23
CUST_0435,2022-04-17,INV_001586,22,5.39
CUST_0858,2022-12-02,INV_001587,21,364.85
CUST_0072,2022-01-24,INV_001588,37,403.9
CUST_0179,2023-03-10,INV_001589,25,11.8
CUST_0810,2023-02-24,INV_001590,9,445.21
CUST_0806,2023-02-21,INV_001591,46,441.45
CUST_0070,2022-12-04,INV_001592,15,290.7
CUST_0811,2022-07-07,INV_001593,7,144.86
CUST_0567,2023-05-14,INV_001594,47,237.64
CUST_0022,2023-07-14,INV_001595,35,173.82
CUST_0583,2023-11-06,INV_001596,10,20.26
CUST_0281,2023-11-15,INV_001597,40,202.8
CUST_0302,2022-03-27,INV_001598,21,276.72
CUST_0444,2022-02-02,INV_001599,3,805.12
CUST_0796,2022-03-11,INV_001600,44,138.33
CUST_0024,2023-03-01,INV_001601,47,57.96
CUST_0860,2022-12-14,INV_001602,44,123.42
CUST_0743,2023-02-06,INV_001603,31,130.48
CUST_0353,2023-03-21,INV_001604,32,1311.48
CUST_0583,2023-07-20,INV_001605,30,776.33
CUST_0812,2022-05-01,INV_001606,48,209.67
CUST_0900,2023-05-17,INV_001607,47,304.82
CUST_0574,2022-11-16,INV_001608,14,122.1
CUST_0525,2023-11-06,INV_001609,47,118.09
CUST_0950,2022-05-24,INV_001610,45,155.09
CUST_0233,2022-09-28,INV_001611,19,213.45
CUST_0368,2023-11-26,INV_001612,41,207.65
CUST_0735,2023-08-15,INV_001613,44,190.45
CUST_0364,2022-07-21,INV_001614,4,9.18
CUST_0264,2022-03-05,INV_001615,41,307.38
CUST_0975,2022-04-20,INV_001616,48,325.38
CUST_0244,2022-06-15,INV_001617,26,444.47
CUST_0543,2022-07-24,INV_001618,16,472.76
CUST_0101,2022-08-29,INV_001619,35,247.85
CUST_0284,2022-12-25,INV_001620,9,210.64
CUST_0163,2023-09-01,INV_001621,23,26.85
CUST_0243,2023-08-23,INV_001622,23,403.81
CUST_0696,2022-02-07,INV_001623,15,6.16
CUST_0096,2023-12-14,INV_001624,23,323.57
CUST_0870,2023-04-26,INV_001625,31,44.4
CUST_0051,2022-03-22,INV_001626,1,316.13
CUST_0680,2023-04-26,INV_001627,36,300.38
CUST_0888,2023-08-14,INV_001628,19,294.7
CUST_0966,2023-12-20,INV_001629,23,325.67
CUST_0937,2023-03-09,INV_001630,44,1987.84
CUST_0970,2022-11-07,INV_001631,2,594.89
CUST_0463,2023-01-02,INV_001632,3,457.31
CUST_0095,2023-04-23,INV_001633,7,134.32
CUST_0423,2023-10-02,INV_001634,5,345.72
CUST_0541,2023-02-14,INV_001635,37,1455.57
CUST_0670,2022-09-16,INV_001636,43,1028.02
CUST_0841,2023-05-16,INV_001637,13,104.17
CUST_0221,2022-04-01,INV_001638,32,392.09
CUST_0191,2023-11-06,INV_001639,8,329.11
CUST_0470,2023-10-23,INV_001640,2,480.75
CUST_0899,2022-12-02,INV_001641,23,656.72
CUST_0670,2023-04-11,INV_001642,29,652.93
CUST_0279,2023-03-16,INV_001643,20,348.29
CUST_0923,2023-10-04,INV_001644,4,202.42
CUST_0236,2022-05-08,INV_001645,2,139.64
CUST_0492,2022-01-21,INV_001646,23,401.67
CUST_0029,2022-12-27,INV_001647,46,10.28
CUST_0125,2023-04-01,INV_001648,11,322.89
CUST_0490,2022-08-09,INV_001649,21,139.33
CUST_0879,2023-06-06,INV_001650,7,902.41
CUST_0114,2022-01-26,INV_001651,33,355.22
CUST_0035,2023-12-06,INV_001652,19,480.33
CUST_0012,2022-11-15,INV_001653,1,95.68
CUST_0133,2022-03-27,INV_001654,23,219.56
CUST_0175,2022-01-21,INV_001655,155,122.85
CUST_0528,2022-05-25,INV_001656,23,210.35
CUST_0794,2023-08-01,INV_001657,23,279.8
CUST_0892,2022-02-11,INV_001658,23,389.95
CUST_0626,2022-10-19,INV_001659,36,475.55
CUST_0095,2022-11-22,INV_001660,4,189.44
CUST_0884,2022-08-09,INV_001661,125,457.16
CUST_0074,2023-09-29,INV_001662,1,404.64
CUST_0332,2023-02-02,INV_001663,43,304.17
CUST_0115,2022-11-09,INV_001664,2,343.96
CUST_0528,2023-03-03,INV_001665,46,143.83
CUST_0167,2023-08-08,INV_001666,16,397.98
CUST_0407,2023-01-08,INV_001667,39,145.23
CUST_0992,2023-02-18,INV_001668,26,21.0
CUST_0354,2023-01-28,INV_001669,38,1060.41
CUST_0342,2022-05-13,INV_001670,9,205.05
CUST_0208,2023-09-29,INV_001671,10,475.72
CUST_0378,2023-03-30,INV_001672,47,269.44
CUST_0132,2023-09-27,INV_001673,35,195.55
CUST_0171,2023-01-01,INV_001674,19,213.21
CUST_0297,2023-08-16,INV_001675,39,403.82
CUST_0318,2022-12-15,INV_001676,4,103.45
CUST_0915,2023-09-23,INV_001677,6,797.05
CUST_0491,2022-12-07,INV_001678,47,80.71
CUST_0083,2022-04-03,INV_001679,106,1285.31
CUST_0529,2022-09-10,INV_001680,10,71.92
CUST_0306,2022-07-29,INV_001681,49,380.08
CUST_0717,2023-02-20,INV_001682,11,6.41
CUST_0801,2022-01-18,INV_001683,10,131.27
CUST_0448,2023-05-28,INV_001684,34,406.36
CUST_0775,2022-03-21,INV_001685,12,255.74
CUST_0112,2023-12-24,INV_001686,12,464.72
CUST_0509,2023-06-30,INV_001687,35,88.29
CUST_0537,2022-08-22,INV_001688,129,264.94
CUST_0719,2022-05-29,INV_001689,29,224.17
CUST_0309,2022-02-28,INV_001690,4,7.63
CUST_0626,2022-07-03,INV_001691,13,343.74
CUST_0899,2022-10-20,INV_001692,3,1696.7
CUST_0892,2023-02-16,INV_001693,68,127.37
CUST_0960,2022-06-03,INV_001694,17,1420.56
CUST_0128,2023-01-08,INV_001695,31,451.25
CUST_0927,2023-09-12,INV_001696,10,185.72
CUST_0304,2022-08-21,INV_001697,14,71.21
CUST_0093,2023-11-19,INV_001698,31,306.35
CUST_0930,2022-09-22,INV_001699,19,295.96
CUST_0139,2023-09-29,INV_001700,42,257.64
CUST_0458,2023-06-16,INV_001701,28,262.83
CUST_0764,2022-05-20,INV_001702,40,107.85
CUST_0813,2023-09-10,INV_001703,22,24.96
CUST_0812,2023-10-24,INV_001704,19,397.85
CUST_0343,2023-11-13,INV_001705,191,473.16
CUST_0252,2022-11-07,INV_001706,44,57.17
CUST_0473,2023-01-17,INV_001707,9,37.18
CUST_0339,2023-03-13,INV_001708,44,452.29
CUST_0574,2022-09-11,INV_001709,14,285.32
CUST_0701,2023-05-26,INV_001710,24,234.0
CUST_0057,2022-08-06,INV_001711,44,18.2
CUST_0730,2023-01-08,INV_001712,48,21.25
CUST_0839,2023-02-22,INV_001713,14,1751.21
CUST_0586,2022-09-13,INV_001714,6,446.62
CUST_0157,2023-03-30,INV_001715,24,120.53
CUST_0134,2023-02-25,INV_001716,34,484.09
CUST_0849,2023-02-02,INV_001717,1,346.18
CUST_0697,2023-12-20,INV_001718,50,89.53
CUST_0795,2022-08-15,INV_001719,18,295.63
CUST_0855,2023-10-14,INV_001720,31,487.89
CUST_0192,2022-03-18,INV_001721,46,49.37
CUST_0019,2023-08-18,INV_001722,9,290.94
CUST_0680,2022-08-09,INV_001723,5,466.11
CUST_0557,2023-01-16,INV_001724,39,426.14
CUST_0549,2023-07-19,INV_001725,44,227.0
CUST_0755,2022-10-27,INV_001726,23,477.85
CUST_0252,2022-01-08,INV_001727,16,192.25
CUST_0980,2023-10-16,INV_001728,26,69.52
CUST_0484,2023-11-11,INV_001729,5,436.4
CUST_0205,2022-01-11,INV_001730,25,480.94
CUST_0718,2023-01-22,INV_001731,27,40.55
CUST_0795,2023-07-11,INV_001732,25,295.91
CUST_0737,2022-05-22,INV_001733,14,142.84
CUST_0719,2022-06-26,INV_001734,13,712.42
CUST_0697,2023-02-23,INV_001735,16,481.28
CUST_0735,2023-07-06,INV_001736,14,878.99
CUST_0231,2023-01-18,INV_001737,16,643.36
CUST_0300,2022-01-18,INV_001738,20,437.26
CUST_0605,2023-12-31,INV_001739,39,504.53
CUST_0077,2023-06-05,INV_001740,36,384.05
CUST_0327,2023-12-13,INV_001741,14,629.64
CUST_0573,2023-02-28,INV_001742,27,169.88
CUST_0344,2022-10-04,INV_001743,1,215.12
CUST_0847,2022-04-05,INV_001744,10,346.97
CUST_0774,2023-01-08,INV_001745,24,96.84
CUST_0178,2023-10-13,INV_001746,42,78.52
CUST_0381,2022-02-26,INV_001747,35,423.87
CUST_0179,2023-07-28,INV_001748,37,271.02
CUST_0008,2023-05-31,INV_001749,21,455.23
CUST_0757,2023-07-09,INV_001750,42,72.44
CUST_0324,2023-07-19,INV_001751,12,409.39
CUST_0486,2022-03-29,INV_001752,7,408.85
CUST_0655,2023-01-31,INV_001753,48,636.55
CUST_0382,2023-07-15,INV_001754,14,1344.52
CUST_0234,2023-07-29,INV_001755,23,89.41
CUST_0319,2022-06-30,INV_001756,43,44.2
CUST_0260,2022-07-16,INV_001757,41,1165.98
CUST_0990,2022-09-12,INV_001758,3,902.02
CUST_0757,2023-09-12,INV_001759,20,83.53
CUST_0131,2022-11-25,INV_001760,31,237.81
CUST_0407,2022-04-15,INV_001761,15,424.44
CUST_0259,2023-09-06,INV_001762,31,9.29
CUST_0331,2022-06-14,INV_001763,17,329.41
CUST_0794,2023-11-24,INV_001764,23,440.3
CUST_0217,2022-11-16,INV_001765,41,81.63
CUST_0617,2022-02-16,INV_001766,1,451.92
CUST_0462,2023-08-07,INV_001767,77,323.79
CUST_0253,2023-01-20,INV_001768,28,424.97
CUST_0564,2023-07-26,INV_001769,29,133.51
CUST_0968,2022-10-02,INV_001770,42,22.23
CUST_0128,2022-08-25,INV_001771,43,473.78
CUST_0475,2023-10-17,INV_001772,26,215.38
CUST_0101,2022-05-12,INV_001773,49,222.86
CUST_0711,2022-01-01,INV_001774,12,385.14
CUST_0698,2023-09-12,INV_001775,34,227.21
CUST_0448,2023-04-19,INV_001776,45,487.02
CUST_0275,2022-07-06,INV_001777,8,519.61
CUST_0541,2022-03-28,INV_001778,46,114.43
CUST_0175,2023-05-31,INV_001779,3,166.12
CUST_0586,2023-06-15,INV_001780,28,452.68
CUST_0269,2022-11-29,INV_001781,193,344.85
CUST_0467,2022-09-17,INV_001782,37,264.26
CUST_0682,2022-10-23,INV_001783,2,261.87
CUST_0465,2022-03-31,INV_001784,126,464.31
CUST_0778,2023-08-21,INV_001785,33,254.69
CUST_0603,2023-12-05,INV_001786,30,320.66
CUST_0364,2022-03-01,INV_001787,48,445.11
CUST_0968,2023-06-29,INV_001788,28,250.38
CUST_0849,2022-10-13,INV_001789,12,334.53
CUST_0664,2023-10-26,INV_001790,11,372.95
CUST_0768,2023-04-01,INV_001791,8,242.93
CUST_0130,2022-02-12,INV_001792,21,84.36
CUST_0302,2023-06-11,INV_001793,12,79.03
CUST_0963,2022-11-21,INV_001794,47,375.22
CUST_0960,2023-05-17,INV_001795,28,1781.93
CUST_0420,2023-09-06,INV_001796,25,369.64
CUST_0222,2023-06-17,INV_001797,31,86.37
CUST_0662,2023-02-09,INV_001798,13,271.34
CUST_0047,2022-08-01,INV_001799,22,474.13
CUST_0821,2022-05-24,INV_001800,123,386.94
CUST_0447,2022-08-10,INV_001801,26,220.74
