CustomerID,InvoiceDate,InvoiceNo,Quantity,UnitPrice
CUST_00022,2025-08-22 16:36:05,INV-20250822-0219,55,897.37
CUST_00017,2025-08-06 07:43:05,INV-20250806-0129,3,559.88
CUST_00142,2025-08-13 16:52:05,INV-20250813-0543,15,60.59
CUST_00074,2025-05-31 08:22:05,INV-20250531-0393,35,147.48
CUST_00074,2025-06-30 21:51:05,INV-20250630-0447,49,130.93
CUST_00145,2025-06-27 21:09:05,INV-20250627-0545,7,14.04
CUST_00061,2025-07-16 01:21:05,INV-20250716-0395,42,23.85
CUST_00148,2025-06-01 22:11:05,INV-20250601-0566,2,53.47
CUST_00115,2025-05-31 11:06:05,INV-20250531-0402,11,165.93
CUST_00097,2025-07-11 00:44:05,INV-20250711-0386,41,140.03
CUST_00124,2025-06-24 16:59:05,INV-20250624-0580,11,39.41
CUST_00062,2025-07-19 14:03:05,INV-20250719-0294,23,91.95
CUST_00098,2025-08-23 18:01:05,INV-20250823-0500,40,176.18
CUST_00060,2025-06-22 14:47:05,INV-20250622-0482,30,12.08
CUST_00036,2025-06-30 13:07:05,INV-20250630-0415,23,34.64
CUST_00009,2025-07-07 03:08:05,INV-20250707-0112,77,245.13
CUST_00026,2025-07-30 06:30:05,INV-20250730-0179,42,398.52
CUST_00093,2025-07-31 05:12:05,INV-20250731-0421,27,85.76
CUST_00085,2025-06-03 02:29:05,INV-20250603-0467,34,121.88
CUST_00051,2025-06-11 23:13:05,INV-20250611-0449,46,147.06
CUST_00120,2025-08-26 13:12:05,INV-20250826-0373,31,172.59
CUST_00063,2025-08-14 03:18:05,INV-20250814-0314,26,82.4
CUST_00015,2025-07-16 02:27:05,INV-20250716-0151,14,622.07
CUST_00130,2025-07-05 13:05:05,INV-20250705-0582,5,47.93
CUST_00027,2025-07-08 04:17:05,INV-20250708-0233,53,183.62
CUST_00045,2025-06-23 16:12:05,INV-20250623-0306,17,123.42
CUST_00132,2025-06-04 10:24:05,INV-20250604-0549,10,97.18
CUST_00024,2025-06-04 04:25:05,INV-20250604-0164,92,918.22
CUST_00036,2025-06-07 08:14:05,INV-20250607-0317,39,124.52
CUST_00005,2025-08-22 16:07:05,INV-20250822-0136,75,220.83
CUST_00044,2025-08-02 16:21:05,INV-20250802-0410,46,39.09
CUST_00009,2025-07-19 16:45:05,INV-20250719-0197,41,926.31
CUST_00132,2025-07-03 13:06:05,INV-20250703-0568,13,40.54
CUST_00069,2025-07-14 22:34:05,INV-20250714-0258,49,83.38
CUST_00010,2025-08-23 23:32:05,INV-20250823-0232,57,273.83
CUST_00015,2025-06-19 18:59:05,INV-20250619-0115,85,993.04
CUST_00021,2025-06-06 06:31:05,INV-20250606-0120,8,359.82
CUST_00105,2025-06-19 02:20:05,INV-20250619-0488,48,187.68
CUST_00084,2025-05-30 15:01:05,INV-20250530-0376,45,128.46
CUST_00065,2025-08-08 13:15:05,INV-20250808-0384,9,81.23
CUST_00005,2025-07-06 11:39:05,INV-20250706-0224,53,301.52
CUST_00123,2025-06-14 10:07:05,INV-20250614-0567,17,69.79
CUST_00038,2025-07-26 18:13:05,INV-20250726-0456,1,149.63
CUST_00086,2025-07-11 20:28:05,INV-20250711-0347,44,108.79
CUST_00022,2025-07-27 19:18:05,INV-20250727-0127,33,474.01
CUST_00131,2025-07-19 19:40:05,INV-20250719-0590,18,62.72
CUST_00042,2025-07-07 04:37:05,INV-20250707-0285,13,125.3
CUST_00141,2025-07-17 12:48:05,INV-20250717-0553,9,40.3
CUST_00007,2025-08-19 10:06:05,INV-20250819-0043,11,347.66
CUST_00019,2025-06-06 18:50:05,INV-20250606-0107,65,881.56
CUST_00129,2025-08-11 04:56:05,INV-20250811-0564,11,60.27
CUST_00062,2025-06-30 04:16:05,INV-20250630-0444,10,70.96
CUST_00008,2025-07-07 04:59:05,INV-20250707-0133,3,524.96
CUST_00047,2025-08-07 16:11:05,INV-20250807-0495,34,99.52
CUST_00025,2025-07-19 01:36:05,INV-20250719-0044,94,698.83
CUST_00015,2025-05-30 16:43:05,INV-20250530-0169,37,511.04
CUST_00001,2025-06-07 13:59:05,INV-20250607-0065,48,557.29
CUST_00061,2025-06-21 12:15:05,INV-20250621-0283,32,70.35
CUST_00005,2025-06-02 18:29:05,INV-20250602-0085,80,646.0
CUST_00091,2025-07-11 10:47:05,INV-20250711-0242,25,53.05
CUST_00004,2025-06-27 09:02:05,INV-20250627-0186,97,709.91
CUST_00109,2025-06-05 14:54:05,INV-20250605-0326,30,192.35
CUST_00012,2025-08-20 12:46:05,INV-20250820-0159,6,900.65
CUST_00022,2025-07-31 20:31:05,INV-20250731-0012,44,940.1
CUST_00017,2025-05-31 04:33:05,INV-20250531-0035,54,42.72
CUST_00021,2025-06-04 14:49:05,INV-20250604-0028,84,893.63
CUST_00004,2025-08-14 13:08:05,INV-20250814-0170,33,375.54
CUST_00002,2025-06-04 23:07:05,INV-20250604-0142,77,217.04
CUST_00019,2025-06-24 23:16:05,INV-20250624-0236,40,442.82
CUST_00034,2025-06-18 12:29:05,INV-20250618-0463,35,31.88
CUST_00115,2025-06-03 04:27:05,INV-20250603-0496,48,47.14
CUST_00016,2025-06-17 06:34:05,INV-20250617-0221,60,706.91
CUST_00146,2025-07-21 00:45:05,INV-20250721-0544,19,45.08
CUST_00007,2025-06-23 01:37:05,INV-20250623-0095,37,246.21
CUST_00014,2025-08-19 04:59:05,INV-20250819-0051,35,655.44
CUST_00111,2025-07-30 15:48:05,INV-20250730-0240,34,126.55
CUST_00112,2025-07-10 22:11:05,INV-20250710-0507,12,37.38
CUST_00120,2025-07-11 12:35:05,INV-20250711-0351,18,125.48
CUST_00096,2025-07-15 14:49:05,INV-20250715-0516,9,74.77
CUST_00003,2025-08-22 07:10:05,INV-20250822-0178,83,668.55
CUST_00116,2025-08-28 00:17:05,INV-20250828-0460,17,7.15
CUST_00106,2025-06-15 09:14:05,INV-20250615-0526,35,16.52
CUST_00028,2025-07-27 06:24:05,INV-20250727-0041,90,516.97
CUST_00125,2025-07-17 11:22:05,INV-20250717-0554,19,88.11
CUST_00064,2025-08-03 05:45:05,INV-20250803-0522,28,137.93
CUST_00022,2025-06-24 20:26:05,INV-20250624-0206,49,186.26
CUST_00097,2025-07-12 05:27:05,INV-20250712-0392,6,15.21
CUST_00068,2025-07-28 09:10:05,INV-20250728-0282,43,192.46
CUST_00049,2025-08-07 04:23:05,INV-20250807-0358,13,160.57
CUST_00114,2025-06-01 18:35:05,INV-20250601-0397,45,28.37
CUST_00069,2025-06-14 02:54:05,INV-20250614-0254,4,159.19
CUST_00028,2025-06-06 04:40:05,INV-20250606-0217,96,988.84
CUST_00001,2025-08-14 00:49:05,INV-20250814-0004,89,298.32
CUST_00096,2025-07-23 05:47:05,INV-20250723-0256,34,9.15
CUST_00139,2025-06-13 11:44:05,INV-20250613-0563,2,67.19
CUST_00101,2025-08-15 12:04:05,INV-20250815-0533,19,175.19
CUST_00094,2025-06-16 02:14:05,INV-20250616-0430,41,139.19
CUST_00020,2025-08-20 17:21:05,INV-20250820-0100,69,300.28
CUST_00024,2025-07-27 16:28:05,INV-20250727-0226,96,430.96
CUST_00062,2025-07-07 19:17:05,INV-20250707-0448,41,111.08
CUST_00122,2025-08-25 04:32:05,INV-20250825-0547,9,51.12
CUST_00141,2025-06-28 14:39:05,INV-20250628-0571,3,45.56
CUST_00023,2025-06-01 12:15:05,INV-20250601-0213,83,647.56
CUST_00113,2025-08-12 03:29:05,INV-20250812-0359,7,6.12
CUST_00024,2025-06-08 07:28:05,INV-20250608-0171,10,990.06
CUST_00027,2025-06-17 19:41:05,INV-20250617-0098,12,958.96
CUST_00094,2025-07-15 14:41:05,INV-20250715-0292,35,120.91
CUST_00029,2025-06-06 04:02:05,INV-20250606-0215,67,238.76
CUST_00020,2025-07-31 23:37:05,INV-20250731-0061,87,275.79
CUST_00060,2025-08-25 12:35:05,INV-20250825-0406,14,162.16
CUST_00023,2025-06-07 11:40:05,INV-20250607-0047,19,728.7
CUST_00024,2025-08-17 00:37:05,INV-20250817-0032,96,562.52
CUST_00041,2025-07-19 02:20:05,INV-20250719-0417,9,88.92
CUST_00093,2025-07-22 23:56:05,INV-20250722-0267,45,28.47
CUST_00088,2025-07-30 02:25:05,INV-20250730-0327,37,72.46
CUST_00023,2025-07-08 17:26:05,INV-20250708-0200,47,64.21
CUST_00012,2025-08-03 00:49:05,INV-20250803-0134,5,97.52
CUST_00019,2025-08-23 04:47:05,INV-20250823-0027,45,302.68
CUST_00117,2025-07-31 05:09:05,INV-20250731-0524,25,47.03
CUST_00104,2025-06-07 03:05:05,INV-20250607-0505,28,152.71
CUST_00021,2025-07-10 06:46:05,INV-20250710-0230,38,76.5
CUST_00072,2025-06-24 15:01:05,INV-20250624-0489,14,147.51
CUST_00060,2025-06-23 09:25:05,INV-20250623-0260,5,147.79
CUST_00056,2025-06-07 17:15:05,INV-20250607-0378,24,85.15
CUST_00093,2025-06-26 17:35:05,INV-20250626-0288,37,24.99
CUST_00039,2025-06-19 11:33:05,INV-20250619-0418,46,24.7
CUST_00074,2025-06-25 23:13:05,INV-20250625-0391,38,120.6
CUST_00118,2025-07-08 09:05:05,INV-20250708-0498,10,195.72
CUST_00030,2025-08-16 21:39:05,INV-20250816-0138,52,551.97
CUST_00003,2025-06-16 12:36:05,INV-20250616-0062,54,699.07
CUST_00085,2025-06-16 22:54:05,INV-20250616-0471,28,148.45
CUST_00003,2025-05-30 23:53:05,INV-20250530-0128,55,866.08
CUST_00126,2025-08-05 21:05:05,INV-20250805-0583,9,98.42
CUST_00105,2025-07-26 01:53:05,INV-20250726-0520,22,148.92
CUST_00023,2025-08-03 12:07:05,INV-20250803-0064,90,743.36
CUST_00028,2025-07-30 10:26:05,INV-20250730-0014,80,749.85
CUST_00022,2025-08-27 14:30:05,INV-20250827-0156,17,349.5
CUST_00028,2025-07-27 08:21:05,INV-20250727-0040,93,859.78
CUST_00042,2025-07-29 11:38:05,INV-20250729-0492,4,86.51
CUST_00072,2025-08-10 02:21:05,INV-20250810-0379,49,51.19
CUST_00027,2025-07-23 03:09:05,INV-20250723-0187,86,716.92
CUST_00027,2025-08-10 01:02:05,INV-20250810-0216,67,888.59
CUST_00009,2025-07-01 06:38:05,INV-20250701-0052,14,332.15
CUST_00077,2025-06-29 13:15:05,INV-20250629-0337,3,91.19
CUST_00076,2025-06-27 06:22:05,INV-20250627-0295,35,93.02
CUST_00117,2025-08-19 22:44:05,INV-20250819-0251,35,67.22
CUST_00064,2025-07-21 22:16:05,INV-20250721-0461,16,34.03
CUST_00049,2025-06-21 09:49:05,INV-20250621-0455,47,176.04
CUST_00126,2025-07-23 06:43:05,INV-20250723-0597,11,21.12
CUST_00035,2025-06-04 00:52:05,INV-20250604-0269,23,177.34
CUST_00009,2025-08-11 23:02:05,INV-20250811-0201,26,340.16
CUST_00001,2025-07-22 00:26:05,INV-20250722-0161,70,371.7
CUST_00044,2025-07-04 03:28:05,INV-20250704-0401,45,75.23
CUST_00100,2025-08-18 15:56:05,INV-20250818-0476,19,55.56
CUST_00029,2025-06-05 16:18:05,INV-20250605-0105,40,82.04
CUST_00066,2025-06-01 11:13:05,INV-20250601-0389,33,49.2
CUST_00007,2025-08-21 01:16:05,INV-20250821-0001,75,867.51
CUST_00136,2025-07-01 15:31:05,INV-20250701-0558,7,95.45
CUST_00022,2025-07-25 16:33:05,INV-20250725-0080,69,103.22
CUST_00021,2025-08-25 03:54:05,INV-20250825-0205,29,584.78
CUST_00007,2025-05-31 05:54:05,INV-20250531-0034,56,46.52
CUST_00110,2025-06-01 15:08:05,INV-20250601-0508,27,59.0
CUST_00041,2025-07-31 23:57:05,INV-20250731-0427,26,29.8
CUST_00067,2025-07-29 04:01:05,INV-20250729-0454,3,63.02
CUST_00109,2025-07-12 06:20:05,INV-20250712-0366,43,154.15
CUST_00026,2025-08-11 04:56:05,INV-20250811-0091,7,126.98
CUST_00035,2025-06-18 10:48:05,INV-20250618-0339,12,142.82
CUST_00081,2025-08-15 14:47:05,INV-20250815-0345,20,197.39
CUST_00096,2025-08-10 11:45:05,INV-20250810-0241,17,85.49
CUST_00030,2025-06-12 18:20:05,INV-20250612-0013,72,574.74
CUST_00096,2025-07-06 09:31:05,INV-20250706-0315,46,140.17
CUST_00054,2025-07-28 16:24:05,INV-20250728-0387,4,146.25
CUST_00086,2025-08-04 11:08:05,INV-20250804-0273,25,171.18
CUST_00019,2025-07-30 04:20:05,INV-20250730-0166,75,575.9
CUST_00141,2025-06-09 09:33:05,INV-20250609-0594,5,79.63
CUST_00110,2025-06-15 00:36:05,INV-20250615-0484,42,169.73
CUST_00136,2025-06-20 06:10:05,INV-20250620-0585,5,48.31
CUST_00080,2025-07-11 21:10:05,INV-20250711-0504,11,44.73
CUST_00033,2025-07-12 21:35:05,INV-20250712-0243,38,120.09
CUST_00148,2025-07-08 22:54:05,INV-20250708-0562,1,41.02
CUST_00015,2025-08-25 23:01:05,INV-20250825-0189,15,799.32
CUST_00099,2025-07-29 12:55:05,INV-20250729-0475,3,10.11
CUST_00078,2025-06-02 08:51:05,INV-20250602-0510,19,177.07
CUST_00017,2025-06-15 14:33:05,INV-20250615-0058,30,954.39
CUST_00077,2025-08-15 13:44:05,INV-20250815-0474,9,190.31
CUST_00137,2025-07-15 22:23:05,INV-20250715-0560,18,12.33
CUST_00047,2025-06-13 02:40:05,INV-20250613-0252,44,28.51
CUST_00003,2025-07-12 10:27:05,INV-20250712-0021,91,565.63
CUST_00063,2025-08-11 10:37:05,INV-20250811-0313,33,105.95
CUST_00096,2025-07-09 18:18:05,INV-20250709-0459,9,113.07
CUST_00002,2025-07-28 03:04:05,INV-20250728-0160,70,609.72
CUST_00078,2025-08-27 20:11:05,INV-20250827-0276,37,47.94
CUST_00027,2025-07-04 06:31:05,INV-20250704-0191,43,603.04
CUST_00087,2025-06-23 04:40:05,INV-20250623-0385,7,140.55
CUST_00075,2025-07-28 14:37:05,INV-20250728-0413,32,120.89
CUST_00067,2025-08-25 19:24:05,INV-20250825-0491,25,189.67
CUST_00032,2025-08-10 07:25:05,INV-20250810-0343,26,12.67
CUST_00032,2025-08-25 10:16:05,INV-20250825-0308,13,34.17
CUST_00005,2025-07-21 07:15:05,INV-20250721-0130,74,384.07
CUST_00019,2025-08-13 11:12:05,INV-20250813-0099,28,950.56
CUST_00066,2025-06-28 20:07:05,INV-20250628-0372,49,195.46
CUST_00028,2025-07-01 03:56:05,INV-20250701-0087,43,942.05
CUST_00119,2025-06-08 23:51:05,INV-20250608-0458,39,124.92
CUST_00072,2025-07-27 00:17:05,INV-20250727-0330,3,126.48
CUST_00028,2025-08-25 01:33:05,INV-20250825-0214,32,718.81
CUST_00034,2025-06-12 05:29:05,INV-20250612-0466,37,118.1
CUST_00018,2025-06-26 07:46:05,INV-20250626-0121,64,458.71
CUST_00001,2025-07-17 01:28:05,INV-20250717-0020,62,331.93
CUST_00015,2025-07-22 14:05:05,INV-20250722-0071,97,829.59
CUST_00018,2025-06-25 04:10:05,INV-20250625-0106,29,93.99
CUST_00050,2025-07-29 12:40:05,INV-20250729-0270,18,140.72
CUST_00102,2025-08-24 13:06:05,INV-20250824-0435,45,161.42
CUST_00025,2025-07-07 15:58:05,INV-20250707-0102,42,974.51
